ID_Aluno,Idade,Tipo_escola,Escolaridade,Estado,Municipio,Trabalhando,Estudando,Concluiu_EAD,Aprender_EAD,Recursos,Disponibilidade_Tutoria,Disponibilidade_3_Meses,Pessoas_Casa,Renda_Familiar,Conheceu_PROA,Horario_Estudando,Data_Inscrição,Dias_Espera_Aprovacao,Dias_Espera_Inicio
3246,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Já concluí,09/11/2022,0.0,68
3260,19,public,Cursando o 3º ano do Ensino Médio,RS,Pelotas,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Outros,Manhã,09/11/2022,0.0,68
3262,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Google,Noite,09/11/2022,29.0,68
3263,18,public,Cursando o 3º ano do Ensino Médio,RJ,Itatiaia,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Manhã,09/11/2022,0.0,68
3265,22,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio,Sim,Sim,4,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Instagram,Já concluí,09/11/2022,0.0,68
3274,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Tablet próprio/Internet wifi/Internet 4G,Sim,Sim,2,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de ex-aluno do PROA ou atual,Integral,10/11/2022,0.0,67
3282,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Manhã,10/11/2022,6.0,67
3285,20,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Instagram,Já concluí,10/11/2022,0.0,67
3290,19,public,Cursando o 3º ano do Ensino Médio,RS,Canoas,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Manhã,10/11/2022,0.0,67
3294,18,public,Cursando o 3º ano do Ensino Médio,RS,Porto Alegre,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Cartaz ou folheto,Manhã,10/11/2022,0.0,67
3295,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Noite,10/11/2022,9.0,67
3302,17,public,Cursando o 3º ano do Ensino Médio,SP,Votorantim,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Instagram,Integral,11/11/2022,0.0,66
3303,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,SIm e fiz totalmente pelo celular,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Manhã,11/11/2022,7.0,66
3311,17,public,Cursando o 3º ano do Ensino Médio,SP,Junqueirópolis,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Indicação de familiar,Integral,11/11/2022,0.0,66
3320,22,public,Cursando o 3º ano do Ensino Médio,RS,Pelotas,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Influenciador,Já concluí,11/11/2022,0.0,66
3330,17,public,Cursando o 3º ano do Ensino Médio,SP,Turiúba,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Celular compartilhado com outro familiar,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Outros,Manhã,11/11/2022,7.0,66
3332,18,public,Cursando o 3º ano do Ensino Médio,SP,São José dos Campos,Não,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,6,Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Google,Já concluí,11/11/2022,0.0,66
3333,20,public,Cursando o 3º ano do Ensino Médio,SP,Santo André,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Google,Já concluí,11/11/2022,0.0,66
3340,18,public,Cursando o 3º ano do Ensino Médio,SP,Cajamar,Sim,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,11/11/2022,0.0,66
3345,17,public,Cursando o 3º ano do Ensino Médio,RS,Pelotas,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Tablet próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Outros,Manhã,11/11/2022,0.0,66
3355,18,public,Cursando o 3º ano do Ensino Médio,SP,Ribeirão Branco,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Integral,12/11/2022,0.0,65
3364,18,public,Cursando o 3º ano do Ensino Médio,SP,Cesário Lange,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Tarde,12/11/2022,0.0,65
3370,21,scholarship,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Já concluí,12/11/2022,0.0,65
3381,17,public,Cursando o 3º ano do Ensino Médio,SP,Carapicuíba,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Tablet próprio,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Manhã,13/11/2022,3.0,64
3382,19,public,Cursando o 3º ano do Ensino Médio,RS,Canoas,Sim,Não,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Manhã,14/11/2022,0.0,63
3383,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,5,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Instagram,Já concluí,14/11/2022,0.0,63
3384,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Manhã,14/11/2022,0.0,63
3386,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Outros,Integral,14/11/2022,0.0,63
3392,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz totalmente pelo computador,Eu prefiro cursos presenciais,Celular próprio,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Programa de televisão,Manhã,14/11/2022,2.0,63
3395,20,public,Cursando o 3º ano do Ensino Médio,RJ,,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,14/11/2022,0.0,63
3400,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Programa de televisão,Já concluí,14/11/2022,0.0,63
3403,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Manhã,14/11/2022,0.0,63
3415,19,public,Cursando o 3º ano do Ensino Médio,RJ,Mesquita,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,14/11/2022,1.0,63
3416,22,public,Cursando o 3º ano do Ensino Médio,SP,Caieiras,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,14/11/2022,0.0,63
3421,19,public,Cursando o 3º ano do Ensino Médio,SP,São Vicente,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,14/11/2022,0.0,63
3424,17,public,Cursando o 3º ano do Ensino Médio,RS,Canoas,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,6,Até 1 salário mínimo (até R$1.100),Outros,Manhã,14/11/2022,9.0,63
3426,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,5,Mais que 5 salários mínimos (mais que R$5.500),Indicação de ex-aluno do PROA ou atual,Integral,14/11/2022,0.0,63
3430,17,scholarship,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Manhã,14/11/2022,0.0,63
3431,19,public,Ensino Médio concluído e não estudando,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Programa de televisão,Já concluí,14/11/2022,0.0,63
3433,17,public,Cursando o 3º ano do Ensino Médio,RS,Pelotas,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,6,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Manhã,14/11/2022,0.0,63
3452,20,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,15/11/2022,1.0,62
3463,20,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,16/11/2022,0.0,61
3475,18,public,Cursando o 3º ano do Ensino Médio,SP,Osasco,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Influenciador,Manhã,16/11/2022,0.0,61
3483,22,public,Cursando o 3º ano do Ensino Médio,RJ,Duque de Caxias,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Programa de televisão,Tarde,16/11/2022,0.0,61
3484,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Internet wifi,Sim,Sim,7,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Junior Achievement,Integral,16/11/2022,0.0,61
3485,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Sim,Não,Nunca realizei um curso a distância,Não sei dizer,,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Tarde,16/11/2022,0.0,61
3486,20,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,9,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Site de notícias,Já concluí,16/11/2022,0.0,61
3493,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Tarde,16/11/2022,1.0,61
3501,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Junior Achievement,Tarde,16/11/2022,0.0,61
3502,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Tarde,16/11/2022,0.0,61
3503,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Tarde,16/11/2022,0.0,61
3506,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Tarde,16/11/2022,0.0,61
3510,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Tarde,16/11/2022,0.0,61
3511,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,16/11/2022,0.0,61
3515,18,public,Cursando o 3º ano do Ensino Médio,SP,Juquiá,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,6,Até 1 salário mínimo (até R$1.100),Outros,Já concluí,16/11/2022,0.0,61
3516,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Sim e fiz totalmente pelo computador,Eu prefiro cursos presenciais,Computador/Celular próprio,Não,Sim,3,Até 1 salário mínimo (até R$1.100),Site de notícias,Já concluí,16/11/2022,0.0,61
3534,20,public,Cursando o Ensino Superior,SP,Guarulhos,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Facebook,Já concluí,17/11/2022,0.0,60
3536,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Sim,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de ex-aluno do PROA ou atual,Já concluí,17/11/2022,0.0,60
